song_name|song_popularity|song_duration_ms|acousticness|danceability|energy|instrumentalness|key|liveness|loudness|audio_mode|speechiness|tempo|time_signature|audio_valence
Unskinny Bop - 2006 - Remaster|61|228066|0.0657|0.574|0.93|7.78e-06|1|0.10800000000000001|-2.949|1|0.0413|92.303|4|0.69
Bark at the Moon|65|257120|0.00253|0.303|0.961|6.2e-05|9|0.132|-5.332999999999999|0|0.243|146.591|4|0.305
In My Dreams (Re-Recorded / Remastered)|51|273013|4.91e-05|0.542|0.8390000000000001|0.0|3|0.0471|-4.404|0|0.0487|121.02600000000001|4|0.611
Sister Christian|57|302933|0.159|0.447|0.348|1.98e-06|5|0.0835|-16.199|1|0.039|177.356|4|0.22699999999999998
Love Song|45|321266|0.36|0.341|0.406|0.0519|2|0.126|-8.139|1|0.0359|79.995|4|0.33
Ain't Talkin' 'Bout Love - 2015 Remastered Version|65|227800|0.021|0.518|0.938|0.000305|8|0.28800000000000003|-5.9639999999999995|0|0.0416|139.138|4|0.71
Ace of Spades|74|165906|0.00242|0.317|0.981|0.00677|6|0.0852|-7.102|1|0.174|140.079|4|0.23399999999999999
Don't Close Your Eyes|49|257053|0.0795|0.537|0.382|0.00115|7|0.114|-15.568|0|0.0245|148.061|4|0.33799999999999997
Detroit Rock City|22|215899|0.0442|0.546|0.91|5.610000000000001e-05|5|0.263|-6.736000000000001|1|0.061|90.58|4|0.45799999999999996
Hot For Teacher - 2015 Remastered Version|66|282746|0.0006519999999999999|0.551|0.9470000000000001|0.00025699999999999996|2|0.0637|-4.671|1|0.152|127.65700000000001|4|0.466
Don't Treat Me Bad|54|235360|0.000303|0.616|0.807|2.37e-05|8|0.193|-11.4|1|0.0348|111.054|4|0.637
Don't Stop Believin'|79|250986|0.127|0.5|0.748|0.0|4|0.447|-9.072000000000001|1|0.0363|118.852|4|0.514
House Of Pain|54|346626|0.0766|0.519|0.61|6.49e-05|0|0.248|-10.255999999999998|1|0.036000000000000004|121.324|4|0.23199999999999998
Sharp Dressed Man - 2008 Remastered Version|72|258026|0.000359|0.601|0.8590000000000001|0.00124|5|0.0871|-5.263|1|0.0276|125.145|4|0.446
Paranoid - Remastered Version|69|168405|4.52e-05|0.415|0.6579999999999999|0.000735|4|0.17600000000000002|-12.050999999999998|0|0.0696|163.015|4|0.45
You Shook Me All Night Long|77|210173|0.0028699999999999997|0.532|0.767|0.000513|7|0.39|-5.5089999999999995|1|0.0574|127.361|4|0.755
I Was Made For Lovin' You|36|271240|0.213|0.768|0.852|7.45e-05|4|0.0723|-6.215|1|0.038|128.374|4|0.867
Breaking The Chains|57|231693|0.00914|0.526|0.9|0.0|4|0.27699999999999997|-4.76|0|0.0531|125.34899999999999|4|0.45799999999999996
Uncle Tom's Cabin|52|241506|0.18600000000000003|0.633|0.732|1.3699999999999998e-05|8|0.13|-6.785|1|0.0707|126.56700000000001|4|0.273
Mama, I'm Coming Home|68|251866|0.0105|0.282|0.6559999999999999|0.0|8|0.0892|-6.557|1|0.0302|139.352|4|0.242
Runnin' With The Devil - 2015 Remastered Version|69|214960|0.14800000000000002|0.47200000000000003|0.9|0.000297|8|0.34|-6.406000000000001|0|0.0582|95.82600000000001|4|0.42
Just Like Paradise|54|243280|0.0219|0.611|0.853|0.0|2|0.6709999999999999|-4.9830000000000005|1|0.034|135.558|4|0.376
Since You Been Gone|65|197866|0.551|0.716|0.821|5.68e-06|7|0.618|-4.204|1|0.0389|120.73700000000001|4|0.9309999999999999
Cryin'|48|211906|0.146|0.657|0.5670000000000001|2e-05|9|0.0554|-12.870999999999999|1|0.0261|109.007|4|0.563
Barracuda|72|261933|0.015|0.547|0.691|0.105|4|0.14400000000000002|-13.552999999999999|0|0.0369|137.148|4|0.667
Wind Of Change|37|313226|0.297|0.45299999999999996|0.5429999999999999|0.0|0|0.0928|-10.106|1|0.0366|151.362|4|0.282
Every Breath You Take|45|253733|0.413|0.828|0.447|0.00335|1|0.07400000000000001|-10.562999999999999|1|0.0349|117.391|4|0.6759999999999999
All Out of Love|66|241373|0.077|0.502|0.513|0.0|0|0.494|-6.473|1|0.0251|108.37100000000001|4|0.318
Hard To Say I'm Sorry - 2007 Remastered Version|65|221413|0.662|0.561|0.42|2.6e-06|4|0.18600000000000003|-7.79|1|0.0272|72.319|4|0.27
Woman - 2010 - Remaster|69|212933|0.37799999999999995|0.588|0.6559999999999999|0.00227|3|0.042|-6.372999999999999|1|0.0224|79.70100000000001|4|0.746
Foolish Beat|61|262413|0.267|0.542|0.44|2.48e-06|10|0.147|-11.161|0|0.0257|78.325|4|0.341
Have I Told You Lately|67|260386|0.278|0.344|0.47700000000000004|0.0128|4|0.136|-10.265999999999998|1|0.0338|143.78|4|0.182
Can't Fight This Feeling|73|294773|0.155|0.408|0.48|1.82e-05|9|0.0877|-11.017000000000001|1|0.0266|156.344|4|0.19
Every Woman In The World - Digitally Remastered 1999|49|207760|0.207|0.465|0.552|0.0|9|0.182|-7.23|1|0.0295|79.035|4|0.331
Tonight I Celebrate My Love|65|211400|0.8740000000000001|0.47|0.228|2.48e-05|3|0.133|-13.651|1|0.0316|116.947|4|0.14
Endless Love - Endless Love/Soundtrack Version|48|266266|0.64|0.207|0.358|0.000356|10|0.166|-9.672|1|0.0289|62.33|3|0.209
When I See You Smile|67|257440|0.42|0.495|0.609|0.0|7|0.187|-9.902000000000001|1|0.0339|135.671|4|0.33
Drive - Remastered|65|234332|0.115|0.261|0.703|0.00078|6|0.102|-7.871|1|0.0414|83.495|4|0.405
We've Got Tonight|62|234560|0.767|0.5429999999999999|0.22699999999999998|4.29e-05|8|0.10300000000000001|-11.247|1|0.0298|123.54799999999999|4|0.292
Lover's Moon|58|251400|0.7709999999999999|0.62|0.18600000000000003|0.0115|7|0.0738|-19.695999999999998|1|0.0276|137.715|4|0.44
I'll Be Loving You (Forever)|64|263933|0.282|0.598|0.282|0.0|11|0.105|-17.227|1|0.0256|134.70600000000002|4|0.305
Arthur's Theme (Best That You Can Do) - Remastered Version|69|234493|0.16899999999999998|0.526|0.515|0.000816|9|0.18100000000000002|-11.169|1|0.0389|136.543|4|0.518
Nothing's Gonna Change My Love For You|64|242678|0.764|0.5529999999999999|0.614|0.0|1|0.0811|-5.098|1|0.0306|136.628|4|0.345
Open Arms|69|202173|0.584|0.405|0.21|0.0|2|0.139|-13.214|1|0.0279|100.57700000000001|3|0.174
The One That You Love|62|259000|0.728|0.396|0.479|9.51e-06|5|0.102|-8.072000000000001|1|0.0268|109.973|4|0.184
True|74|328293|0.506|0.7440000000000001|0.545|0.0977|0|0.0649|-9.361|1|0.0297|97.40899999999999|4|0.34600000000000003
The Flame|64|338800|0.513|0.629|0.581|2.06e-06|4|0.0755|-11.856|1|0.027000000000000003|97.074|4|0.359
Nothing's Gonna Stop Us Now|75|270333|0.0298|0.643|0.8009999999999999|0.0|6|0.0719|-4.921|1|0.0228|95.988|4|0.534
Say You, Say Me|32|241066|0.355|0.636|0.405|0.0|8|0.081|-11.113|1|0.0287|128.06799999999998|4|0.257
Straight From The Heart|55|211933|0.0814|0.578|0.213|0.0|0|0.11599999999999999|-18.504|1|0.0277|84.77799999999999|4|0.317
Take On Me|85|225280|0.018000000000000002|0.573|0.902|0.00125|6|0.0928|-7.638|0|0.054000000000000006|84.412|4|0.8759999999999999
Waiting For A Girl Like You|69|292066|0.31|0.33|0.469|2.3e-06|10|0.0402|-9.286|0|0.0335|201.327|4|0.433
Careless Whisper|13|300093|0.14400000000000002|0.575|0.634|1.68e-06|2|0.314|-8.822000000000001|0|0.0348|153.217|4|0.79
Woman in Love|67|231840|0.248|0.469|0.278|0.000126|3|0.133|-16.311|0|0.027999999999999997|169.735|4|0.331
Do You Remember? - 2016 Remastered|60|275986|0.114|0.677|0.509|0.0134|5|0.0659|-7.472|1|0.0252|93.042|4|0.525
Listen To Your Heart|73|328093|0.10800000000000001|0.539|0.583|0.0|1|0.111|-4.935|0|0.0275|86.06299999999999|4|0.337
Heaven|14|243666|0.0596|0.34|0.41200000000000003|0.0|9|0.11699999999999999|-13.727|0|0.0268|69.857|4|0.402
Glory Of Love|72|258120|0.0778|0.518|0.585|2.43e-06|5|0.31|-8.485|1|0.0279|144.998|4|0.312
"Take My Breath Away - Love Theme from ""Top Gun"""|72|255733|0.0613|0.49700000000000005|0.7190000000000001|0.0|6|0.41100000000000003|-9.397|1|0.0266|95.76899999999999|4|0.547
It Might Be You (Theme From Tootsie)|58|256226|0.29600000000000004|0.44299999999999995|0.282|0.000231|7|0.308|-14.339|1|0.0299|179.71400000000003|4|0.262
The Lady In Red|62|256487|0.32799999999999996|0.59|0.306|6.95e-06|10|0.0377|-16.326|1|0.0325|77.069|4|0.493
Time After Time|74|243066|0.5760000000000001|0.7240000000000001|0.436|1.19e-06|0|0.0908|-9.321|1|0.0282|130.439|4|0.324
Against All Odds (Take A Look At Me Now) - 2016 Remastered|72|206360|0.198|0.58|0.498|0.0|1|0.132|-6.901|1|0.0277|116.271|4|0.111
Every Time You Go Away|60|324346|0.16899999999999998|0.608|0.604|0.000133|5|0.106|-12.285|1|0.0433|164.25400000000002|4|0.6729999999999999
I Want To Know What Love Is - Remastered|76|304786|0.193|0.47700000000000004|0.47100000000000003|1.76e-06|6|0.131|-10.036|1|0.0277|81.204|4|0.423
Faithfully|70|267080|0.0979|0.20199999999999999|0.644|0.0|11|0.109|-5.212000000000001|1|0.0324|85.04|5|0.252
Total Eclipse of the Heart|56|418000|0.348|0.439|0.512|0.0|8|0.154|-12.875|1|0.0515|131.386|4|0.19699999999999998
With Or Without You - Remastered|35|295520|0.000185|0.5379999999999999|0.43200000000000005|0.309|2|0.139|-11.882|1|0.0295|110.181|4|0.11599999999999999
Alone|73|218733|0.638|0.418|0.452|0.00026000000000000003|1|0.0959|-13.099|1|0.0356|175.088|4|0.168
You're The Inspiration - 2006 Remastered Version|72|229240|0.368|0.583|0.602|0.0|11|0.22|-6.364|1|0.0274|74.008|4|0.38799999999999996
Right Here Waiting|74|264333|0.8|0.395|0.252|0.0|0|0.10099999999999999|-13.589|1|0.0301|177.679|4|0.126
If You Don't Know Me By Now - 2008 Remastered Version|70|204000|0.49200000000000005|0.638|0.35200000000000004|0.0|10|0.105|-9.266|1|0.0268|94.17299999999999|3|0.204
Baby Can I Hold You|70|193120|0.0811|0.6920000000000001|0.42200000000000004|0.0|2|0.0848|-10.533|1|0.0333|74.375|4|0.46799999999999997
Eternal Flame|63|235666|0.64|0.521|0.233|0.0|7|0.245|-13.683|1|0.0254|78.92699999999999|3|0.409
(I Just) Died In Your Arms|69|280400|0.0158|0.625|0.726|0.000169|11|0.0625|-11.402000000000001|0|0.0444|124.945|4|0.507
How Am I Supposed to Live Without You|70|255666|0.191|0.541|0.44|0.0|10|0.114|-12.206|1|0.031|140.273|4|0.23199999999999998
Welcome To The Jungle|75|273600|0.0326|0.445|0.955|0.284|8|0.317|-8.027000000000001|1|0.0856|123.34299999999999|4|0.336
You Shook Me All Night Long|77|210173|0.0028699999999999997|0.532|0.767|0.000513|7|0.39|-5.5089999999999995|1|0.0574|127.361|4|0.755
Pour Some Sugar On Me - Remastered 2017|75|267306|0.0021100000000000003|0.267|0.953|0.0|1|0.28300000000000003|-4.899|0|0.096|84.98899999999999|4|0.568
Jump - 2015 Remastered Version|78|241599|0.171|0.5720000000000001|0.835|0.000376|0|0.0702|-6.218999999999999|1|0.0317|129.994|4|0.7959999999999999
Another One Bites The Dust - Remastered 2011|74|214653|0.115|0.951|0.53|0.179|5|0.17|-6.593999999999999|0|0.17800000000000002|109.979|4|0.6990000000000001
Livin' On A Prayer|63|250626|0.0665|0.52|0.887|0.00017900000000000001|0|0.18600000000000003|-3.2960000000000003|1|0.0349|122.52799999999999|4|0.7929999999999999
Should I Stay or Should I Go - Remastered|79|188986|0.079|0.742|0.833|0.0|2|0.384|-6.462999999999999|1|0.115|113.375|4|0.816
Dancing With Myself|66|359733|0.0157|0.51|0.696|0.00010400000000000001|4|0.297|-10.83|1|0.0802|176.567|4|0.905
Every Breath You Take - Remastered 2003|75|253886|0.56|0.813|0.46|0.0105|1|0.0724|-9.78|1|0.0346|117.387|4|0.7290000000000001
Let's Dance - 1999 Remastered Version|71|457133|0.0038799999999999998|0.619|0.703|0.205|10|0.163|-9.414|0|0.0525|115.04299999999999|4|0.7090000000000001
Free Fallin'|73|256000|0.21899999999999997|0.63|0.449|0.0|5|0.0622|-13.243|1|0.0252|84.37799999999999|4|0.623
With Or Without You - Remastered|70|295515|0.000207|0.5429999999999999|0.43200000000000005|0.369|2|0.146|-11.832|1|0.0288|110.196|4|0.107
Need You Tonight|65|180517|0.0713|0.8009999999999999|0.723|0.154|10|0.0675|-4.985|0|0.0689|109.03|4|0.883
Any Way You Want It|66|201866|0.000312|0.519|0.934|0.00457|7|0.13699999999999998|-7.1370000000000005|1|0.0471|138.162|4|0.586
I Was Made For Lovin' You|36|271240|0.213|0.768|0.852|7.45e-05|4|0.0723|-6.215|1|0.038|128.374|4|0.867
Dude (Looks Like A Lady)|69|265773|0.41700000000000004|0.537|0.978|1.56e-05|4|0.0374|-2.9210000000000003|0|0.0442|126.34299999999999|4|0.9309999999999999
When Doves Cry|70|352906|0.0102|0.7290000000000001|0.9890000000000001|4.45e-05|9|0.44299999999999995|-4.613|0|0.049|126.47|4|0.84
Born in the U.S.A.|73|278680|0.000373|0.39799999999999996|0.9520000000000001|7.75e-05|4|0.1|-6.042000000000001|1|0.061|122.09299999999999|4|0.584
Rock You Like A Hurricane|66|252493|0.00853|0.48200000000000004|0.601|0.00018700000000000002|7|0.249|-12.845999999999998|1|0.0486|125.619|4|0.774
Every Rose Has Its Thorn - Remastered 2003|71|260173|0.16|0.5329999999999999|0.637|1.12e-05|6|0.369|-5.571000000000001|1|0.0323|140.167|4|0.292
Girls, Girls, Girls|69|270426|0.0296|0.6|0.9309999999999999|7.099999999999999e-05|7|0.392|-4.647|1|0.0734|140.123|4|0.542
Here I Go Again 87 - 2007 Remastered Version|15|270160|0.207|0.39|0.898|6.64e-05|7|0.217|-4.0889999999999995|1|0.045|90.70299999999999|4|0.204
Walk This Way|59|310960|0.008409999999999999|0.767|0.6509999999999999|3.86e-05|6|0.0609|-10.186|0|0.0501|105.59200000000001|4|0.946
Sweet Child O' Mine|77|356400|0.141|0.449|0.9009999999999999|0.0675|6|0.128|-7.711|1|0.0526|125.148|4|0.696
We're Not Gonna Take It|60|219666|0.0127|0.502|0.924|0.0|4|0.162|-6.2989999999999995|1|0.0503|149.186|4|0.922
Poison|60|269600|0.0515|0.3|0.894|0.000333|2|0.125|-7.7860000000000005|0|0.109|118.631|4|0.268
I Hate Myself for Loving You|66|246800|0.0846|0.611|0.883|1.2e-06|9|0.192|-11.225|1|0.0539|117.928|4|0.604
Unskinny Bop - 2006 - Remaster|61|228066|0.0657|0.574|0.93|7.78e-06|1|0.10800000000000001|-2.949|1|0.0413|92.303|4|0.69
Barracuda|72|261933|0.015|0.547|0.691|0.105|4|0.14400000000000002|-13.552999999999999|0|0.0369|137.148|4|0.667
I Ran|57|220306|0.000466|0.525|0.858|0.878|9|0.166|-4.927|0|0.0345|145.49200000000002|4|0.669
Once In A Lifetime - 2005 Remastered Version|68|259906|0.18100000000000002|0.644|0.919|0.134|2|0.622|-6.289|1|0.0561|117.459|4|0.871
Personal Jesus - Original Seven Inch Version|62|224906|0.0112|0.637|0.682|0.0234|11|0.0473|-11.625|1|0.0366|129.983|4|0.7140000000000001
Desire|63|179360|0.000212|0.49|0.8270000000000001|0.00406|8|0.11199999999999999|-9.481|1|0.0482|108.57700000000001|4|0.626
How Soon Is Now? - 2011 Remastered Version|68|408173|0.0008539999999999999|0.39799999999999996|0.93|0.121|11|0.0874|-6.76|1|0.0615|190.81799999999998|4|0.725
Just Like Heaven - 2006 Remastered Version|48|212013|0.0524|0.442|0.935|0.000307|9|0.188|-6.903|1|0.0424|151.44799999999998|4|0.514
Billie Jean|84|293826|0.0236|0.92|0.654|0.0158|11|0.0359|-3.051|0|0.0401|117.046|4|0.847
Bad Medicine|67|316706|0.048|0.555|0.973|0.0|9|0.0853|-3.804|1|0.035|118.64200000000001|4|0.805
Where The Streets Have No Name - Remastered|56|336613|0.0113|0.49200000000000005|0.7090000000000001|0.00564|2|0.153|-9.66|1|0.0359|125.79899999999999|4|0.264
Panama - 2015 Remastered Version|73|210226|0.00124|0.527|0.978|4.7499999999999996e-05|8|0.0744|-5.436|1|0.109|141.16899999999998|4|0.46299999999999997
Stand - Remastered|16|192960|0.435|0.65|0.732|0.0|4|0.09300000000000001|-10.042|1|0.0289|109.292|4|0.919
Jane Says|66|287000|0.0387|0.426|0.65|3.76e-06|7|0.126|-7.747000000000001|1|0.0332|82.184|4|0.493
Hungry Like The Wolf - 2009 Remastered Version|72|220626|0.0433|0.691|0.812|1.16e-06|0|0.299|-7.772|1|0.0558|127.568|4|0.685
18 And Life|60|231280|0.000384|0.457|0.794|7.26e-05|1|0.131|-6.624|0|0.0298|90.439|4|0.354
The Safety Dance|56|164866|0.0252|0.524|0.8809999999999999|0.0|5|0.10099999999999999|-4.479|1|0.0468|101.677|4|0.62
West End Girls - 2001 Remastered Version|58|245360|0.0114|0.648|0.9470000000000001|0.0567|4|0.105|-6.617000000000001|0|0.0369|113.255|4|0.602
Eye of the Tiger|55|245533|0.158|0.823|0.563|0.00033|0|0.0861|-10.134|0|0.0318|108.86|4|0.563
You Spin Me Round (Like a Record)|72|199666|0.0308|0.5670000000000001|0.943|0.0966|6|0.544|-7.992000000000001|0|0.0387|128.207|4|0.965
Shout|69|393666|0.174|0.511|0.9420000000000001|1.87e-05|0|0.139|-10.407|1|0.0429|97.90899999999999|4|0.498
Tainted Love|26|162506|0.43799999999999994|0.569|0.402|0.0|0|0.134|-10.151|1|0.0433|144.635|4|0.696
Dr Feelgood|32|282560|0.000766|0.536|0.9590000000000001|0.0533|2|0.22|-5.126|1|0.076|111.012|4|0.39
Summer Of '69|80|216053|0.0183|0.508|0.8340000000000001|0.0|2|0.0732|-6.205|1|0.0386|139.131|4|0.774
One|69|447440|0.00112|0.444|0.703|0.0761|7|0.127|-9.443|1|0.0641|106.228|4|0.419
Money For Nothing|63|506400|0.0491|0.667|0.655|0.0008939999999999999|2|0.0641|-9.339|0|0.0367|134.21200000000002|4|0.657
Jessie's Girl|9|195933|0.113|0.7040000000000001|0.77|0.0|2|0.10099999999999999|-8.843|1|0.0526|131.57|4|0.8390000000000001
Come On Eileen|72|287306|0.648|0.45|0.6579999999999999|3.14e-06|2|0.264|-7.064|1|0.0472|106.79899999999999|4|0.7809999999999999
Fight For Your Right|68|207400|0.129|0.6729999999999999|0.72|0.0133|8|0.0813|-10.411|1|0.0376|133.62|4|0.6
Love Will Tear Us Apart - 2010 Remastered Version|64|204621|0.000989|0.525|0.902|0.691|2|0.13699999999999998|-8.662|1|0.0368|146.83|4|0.907
Runaway|67|230666|0.0048200000000000005|0.47600000000000003|0.897|2.3800000000000003e-05|9|0.152|-4.237|0|0.0627|152.497|4|0.667
Faith - Remastered|75|193200|0.0094|0.887|0.48|3.5799999999999996e-05|11|0.0662|-11.994000000000002|1|0.11699999999999999|95.846|4|0.607
Working for the Weekend|15|220706|0.027000000000000003|0.526|0.924|0.000728|7|0.598|-5.591|1|0.0391|147.28|4|0.7929999999999999
Everybody Wants To Rule The World|82|251488|0.37200000000000005|0.638|0.8|0.005529999999999999|7|0.113|-12.077|1|0.0572|112.055|4|0.569
Take On Me|85|225280|0.018000000000000002|0.573|0.902|0.00125|6|0.0928|-7.638|0|0.054000000000000006|84.412|4|0.8759999999999999
Relax|52|236800|0.33399999999999996|0.6759999999999999|0.7|1.4000000000000001e-05|11|0.0462|-13.397|0|0.0391|114.932|4|0.6920000000000001
Blue Monday - 2016 Remastered Version|73|450800|0.000726|0.7929999999999999|0.703|0.88|0|0.075|-9.548|1|0.0581|130.27|4|0.856
Don't You (Forget About Me)|73|263040|0.168|0.66|0.816|0.0181|2|0.0608|-6.61|1|0.0299|111.346|4|0.6779999999999999
Don't Stop Believin'|76|248906|0.25|0.491|0.802|0.0|4|0.387|-7.106|1|0.0392|119.25|4|0.47200000000000003
The Boys Of Summer|75|288733|0.546|0.522|0.5589999999999999|0.00565|6|0.188|-13.640999999999998|1|0.0387|176.894|4|0.9079999999999999
Addicted To Love|65|363640|0.361|0.7020000000000001|0.59|3.91e-06|2|0.0512|-12.76|1|0.0302|111.57|4|0.973
I Still Haven't Found What I'm Looking For - Remastered 2007|54|277480|0.0139|0.565|0.764|0.00488|1|0.079|-9.43|1|0.0351|100.891|4|0.6859999999999999
Mountain Song|58|242720|0.0155|0.324|0.9309999999999999|0.0252|9|0.27699999999999997|-6.803|1|0.0837|82.74799999999999|4|0.313
Cum on Feel the Noize|68|287400|0.000183|0.441|0.9079999999999999|0.00328|11|0.0612|-4.627|0|0.115|145.439|4|0.632
Call Me|64|212226|0.000646|0.5539999999999999|0.833|0.0025|2|0.0737|-6.667000000000001|0|0.0347|142.673|4|0.773
Cherry Pie|68|201026|0.0372|0.47200000000000003|0.946|0.0|2|0.35200000000000004|-4.591|1|0.145|177.489|4|0.486
Walk This Way|66|211026|0.0249|0.629|0.785|9.45e-06|5|0.0522|-10.761|1|0.0471|108.531|4|0.8690000000000001
Crazy Train - Remastered|75|296200|0.361|0.45299999999999996|0.9059999999999999|0.0005690000000000001|9|0.26|-4.001|1|0.115|137.575|4|0.473
Ace of Spades|74|165906|0.00242|0.317|0.981|0.00677|6|0.0852|-7.102|1|0.174|140.079|4|0.23399999999999999
Run to the Hills - 1998 Remastered Version|70|233960|0.0103|0.221|0.956|0.000523|0|0.195|-4.641|1|0.0876|173.25400000000002|4|0.43200000000000005
Real Wild Child (Wild One)|34|218400|0.00182|0.5660000000000001|0.9259999999999999|0.122|4|0.281|-7.099|1|0.0327|146.27100000000002|4|0.963
Rebel Yell|25|288533|0.000732|0.536|0.8690000000000001|0.00037400000000000004|4|0.337|-4.91|0|0.0597|166.38299999999998|4|0.493
Pride (In The Name Of Love)|44|227733|0.000901|0.42100000000000004|0.742|0.00216|4|0.6890000000000001|-10.564|1|0.0334|105.889|4|0.762
She Sells Sanctuary|63|252533|4.82e-06|0.55|0.765|0.873|7|0.132|-8.684|1|0.0287|139.453|4|0.41700000000000004
The Final Countdown|74|310333|0.0628|0.536|0.8440000000000001|0.00084|6|0.0608|-6.917999999999999|0|0.057999999999999996|117.652|4|0.185
Personal Jesus - Single Version|68|224933|0.0911|0.6729999999999999|0.899|0.0172|11|0.0481|-3.528|1|0.0434|129.885|4|0.7929999999999999
The Killing Moon|66|346280|0.132|0.522|0.85|0.0338|7|0.295|-4.769|1|0.0361|124.21600000000001|4|0.71
Don't Change|22|268200|5.93e-05|0.20600000000000002|0.81|0.0644|9|0.0855|-6.492000000000001|1|0.0423|163.55200000000002|4|0.155
Boys Don't Cry|71|155973|0.00517|0.462|0.836|0.0|11|0.18|-5.766|0|0.0621|168.766|4|0.6709999999999999
Rock the Casbah - Remastered|72|222426|0.287|0.7959999999999999|0.872|0.0|9|0.284|-6.722|0|0.0573|129.894|4|0.866
Debaser|63|173173|0.00042699999999999997|0.48700000000000004|0.884|0.402|5|0.0954|-11.995|1|0.0425|135.533|4|0.569
Whip It|55|158106|0.0658|0.768|0.716|0.00213|2|0.0379|-12.922|1|0.0625|157.935|4|0.961
Love Buzz|43|215120|2.3800000000000003e-05|0.465|0.8859999999999999|0.314|3|0.152|-7.183|1|0.0354|137.986|4|0.772
It's The End Of The World As We Know It (And I Feel Fine)|47|246973|0.0242|0.5660000000000001|0.893|0.0|7|0.0343|-8.88|1|0.0309|102.81299999999999|4|0.774
Teen Age Riot (Album Version)|62|417800|0.000277|0.28600000000000003|0.907|0.20199999999999999|7|0.0837|-9.67|1|0.0374|156.395|4|0.746
Sunday Bloody Sunday - Remastered 2008|57|279440|0.415|0.541|0.946|0.000389|6|0.0468|-7.459|1|0.057999999999999996|101.169|4|0.728
Video Killed The Radio Star|70|252773|0.10300000000000001|0.68|0.6779999999999999|0.00828|1|0.204|-11.548|1|0.0754|131.165|4|0.251
